b1_nummer;politician;vote;law;date;house;pdc_naam;category;district;sum_industry;sum_services;sum_agriculture;industry;services;agriculture;total_pers_taxes;vermogen_tax;income_tax;catholics;geref;hervormd;catholic_pct;geref_pct;hervormd_pct;party_granular;party_simple;birth_date;start_date;tenure;death_date;name_in_elec_combined;turnout;vote_share;soc_share;soc_dum;dsle;vote_share_nc;re;dugobo;fogobo;duprbo;foprbo;dush;fosh;cash;misc;debt;ta11;tl11;nw11;ta0;tl0;nw0;w_deflated;wealth_defl;defw_rb;expected_inheritance_rough;expected_inheritance;father_politician;deflated_eh;amount_of_strikes
00557;Helsdingen;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Helsdingen;social;Franeker;10607;5385;7540;0,450747917729050;0,2288329446722200;0,32040550138335255;72481;1195;2004;2265;8497;22558;0,06797719087635054;2,55012004801921e-01;0,67701080432172867;socialist;socialist;1850-03-29;1901-09-17;5540;1921-08-20;W.P.G. Helsdingen;0,860260471664907;0,4083848797250859;2971;1;1249;0,38419243986254298;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3
00655;de Jong;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Jong;social;Hoorn;9431;7798;5471;0,415462555066079;0,3435179419012400;0,24100515778791057;101901;3306;8711;16229;1938;21707;0,40700707227767474;4,86030997642574e-02;0,54438982795806790;liberal;liberal;1872-10-21;1912-05-03;1659;1918-12-14;W.J.E.H.M. de Jong;0,879382579933848;0,4862651209677419;5016;1;1249;0,36794354838709670;14500,000;0,000;0,0000;104,000;0,000;4750,000;0,000;548,000;5509,000;-15906,88000;25411,0000;-15416,8800;4507,450;12705,890;-8198,4400;4507,0000;2865,127767463369;4392,6495163647851;24190,192900053717;NA;NA;0;NA;6
01400;van de Velde;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Velde;social;Delft;15339;14764;3971;0,450167282972354;0,4332865219400032;0,11653744921485816;90453;871;2950;21371;5637;26935;0,39617744656396559;1,04499193593237e-01;0,49932335984279702;protestant;confessional;1855-09-09;1890-04-29;9698;1919-05-28;mr. H.A. van de Velde;0,840411688158050;0,5789624946112947;1319;1;1249;0,23149877856013795;25,000;9488,000;35624,0000;79840,000;57954,000;260927,000;83296,000;154,000;19247,000;-52361,81000;547755,8500;-52361,8100;498884,040;547755,850;-52361,8100;498884,0400;262931,075276875752;215768,8263786699390;303378,264290838735;NA;NA;0;NA;10
00727;Kolkman;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Kolkman;social;Nijmegen;17549;21007;2849;0,423837700760778;0,5073489908554578;0,06880656752179756;94821;791;1315;65193;1432;13955;0,80904690990320172;1,77711590965500e-02;0,17318193100024820;catholic;confessional;1853-03-09;1884-05-06;11882;1924-02-19;mr. M.J.C.M. Kolkman;0,415480875971339;0,7629575042986981;965;1;318;0,23704249570130193;0,000;3369,000;157,0000;8068,000;78377,000;35969,000;0,000;725,000;7406,000;-170467,27000;135575,1700;-170467,2700;-34892,100;135575,170;-170467,2700;-34892,1000;-20889,019444725574;-15219,8783572890370;141080,328452902992;1868299,80;233537,475000000006;0;228999,4874856840761;4
00796;van Leeuwen;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Leeuwen;social;Utrecht II;21707;39567;705;0,350231530034366;0,6383900420413174;0,01137463906785271;247185;91;593;49345;8795;60267;0,41674056432474432;7,42777031763325e-02;0,50898173249892320;socialist;socialist;1868-06-05;1913-09-16;1158;1922-10-13;dr. J. van Leeuwen;0,921194379391101;0,3456854107281679;4196;1;1249;0,19590567504534853;15000,000;1221,000;69,0000;834,000;112,000;19310,000;0,000;3670,000;0,000;-6995,71000;38390,1100;-6995,7100;15697,160;19195,050;-3907,0900;15287,9600;7855,909296363533;21009,9443890710209;26029,370171342998;581490,22;116298,043999999994;0;99934,6163915964135;15
00733;D.A.P.N. Koolen;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Koolen;social;Grave;19871;5933;12654;0,516693535805294;0,1542701203813519;0,32902853070399007;47633;6275;5396;54822;28;762;0,98579443285621804;5,03488455728979e-04;0,01370207868805294;catholic;confessional;1871-01-21;1905-09-19;4077;1945-03-24;mr. D.A.P.N. Koolen;0,803710632990334;0,4951456310679612;0;0;4172;0,44977214186645526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
01583;van Wijnbergen;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Wijnbergen;social;Elst;16444;9281;6660;0,507765941022078;0,2865788014526850;0,20564572012979471;73500;2070;3350;28664;2998;24439;0,51093563394591901;5,34393326322169e-02;0,43562503342186415;catholic;confessional;1869-03-08;1904-04-19;4595;1950-03-01;mr. A.I.M.J. baron van Wijnbergen;0,919223735013209;0,6108993047768558;421;1;1249;0,32585781565373401;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
01189;Schaper;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Schaper;social;Appingedam;12841;7418;8086;0,453025224907391;0,2616998216044967;0,28526357787885104;89280;4007;5185;1289;14061;31175;0,02770553465878559;3,02224610424503e-01;0,67006985491671145;socialist;socialist;1868-02-12;1899-04-25;6415;1934-08-31;J.H.A. Schaper;0,871941978783286;0,3457085325950164;2747;1;1249;0,29461364208406743;4380,530;0,000;0,0000;0,000;0,000;0,000;0,000;0,000;0,000;-520,23000;4380,5300;-520,2300;3860,180;4380,530;-520,2300;3860,3000;2867,947091700399;842,0125848125625;1153,341644697234;0,00;0,000000000000;0;0,0000000000000;4
00634;Jannink;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Jannink;social;Lochem;23313;7596;14392;0,514624401227346;0,1676765128711279;0,31769239615433875;51769;3198;4448;16688;1381;35215;0,31318970047293748;2,59177238946025e-02;0,66089257563246007;liberal;liberal;1865-07-25;1905-09-19;4077;1942-04-05;mr. G. Jannink;0,889057895237190;0,4235892992526806;5950;1;1249;0,35557240333586049;0,000;10965,000;1108,0000;32184,000;3692,000;52366,000;19656,000;19,000;7711,000;-3242,25000;128607,1000;-3242,2500;125364,850;128607,100;-3242,2500;125364,8500;72928,635958648985;16746,9645663091942;12822,406148462383;254737,54;127368,770000000004;0;86581,0631220715586;1
01470;van der Voort van Zijp;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Voort van Zijp;social;Tietjerksteradeel;13240;5971;9075;0,468076080039596;0,2110903342170623;0,32082238945796993;53036;963;1051;77;20601;26784;0,00162235051198853;4,34052505162024e-01;0,56432514432598713;protestant;confessional;1871-12-08;1908-03-19;3165;1935-09-28;C. van der Voort van Zijp;0,898628303780529;0,5186810431293881;1601;1;1249;0,28059177532597795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3
01152;Ruys de Beerenbrouck;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Ruijs de Beerenbrouck;social;Gulpen;36001;16183;7953;0,598649749738098;0,2690995377825474;0,13224612540563882;34318;3477;9252;92566;1167;6368;0,92472602671301984;1,16582251925555e-02;0,06361574809442463;catholic;confessional;1873-12-01;1905-09-19;4077;1936-04-17;jhr.mr. C.J.M. Ruijs de Beerenbrouck;0,701397471242514;0,6800168043691360;213;1;1249;0,24842459039350231;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2
00981;Nolens;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Nolens;social;Venlo;21839;12120;13053;0,464540968263422;0,2578039700394396;0,27764824815352074;42911;3994;4548;66305;293;5810;0,91571373328913941;4,04651419732626e-03;0,08023975251353442;catholic;confessional;1860-09-07;1896-11-13;7308;1931-08-27;dr. W.H. Nolens;0,795292697646349;0,9330165542611896;437;1;1249;0,06698344573881054;0,000;0,000;0,0000;478,000;0,000;0,000;0,000;7579,000;5365,000;-6747,44000;13423,6200;-6747,4400;6676,180;73423,620;-6747,4400;6676,1800;4379,538558960293;2411,1144857368713;6981,018028829875;28441,75;4063,107142857143;0;4346,9274320148497;2
00875;Marchant;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Marchant;social;Deventer;16156;10046;5688;0,506616494198808;0,3150153781126849;0,17835852790682891;75140;986;2059;12286;1746;35927;0,24592165575772132;3,49486578994776e-02;0,71912968634280106;socialist;socialist;1869-02-12;1900-06-08;6006;1956-05-12;mr. H.P. Marchant;0,808207804530898;0,5298042704626335;935;1;1249;0,33155397390272834;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3
01392;van Veen;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Veen;social;Dokkum;10480;5648;7676;0,440262140816669;0,2372666585646512;0,32245763424912688;55594;1403;2442;949;17521;20758;0,02419190374222494;4,46645253390435e-01;0,52916284286733961;protestant;confessional;1865-08-30;1901-09-17;5540;1929-05-01;mr. R. van Veen;0,942534381139489;0,5372507869884575;591;1;1249;0,38523084994753409;45000,000;5469,000;5790,0000;3590,000;17399,000;318173,000;1455,000;250,000;2533,000;-149353,14000;416851,0300;-149353,1400;133089,640;416851,030;-149353,1400;133089,6400;82067,729984430451;94627,3033616573521;194616,447446570208;8280,00;1035,000000000000;NA;1044,6825837170156;0
00709;Knobel;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Knobel;social;Zwolle;13267;12343;6481;0,413418092300022;0,3846200177970765;0,20195191283154632;105644;1198;1839;13419;6185;32835;0,25589732832433876;1,17946566486775e-01;0,62615610518888609;liberal;liberal;1857-05-31;1913-09-16;1158;1933-10-16;F.M. Knobel;0,888401394982563;0,3322630362188543;3903;1;1249;0,16491137939892114;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
00011;Albarda;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Albarda;social;Enschede;48057;20732;6857;0,635288052243344;0,2740637428360868;0,09064481363159994;38199;693;1447;44787;5443;51282;0,44119907006068249;5,36192765387343e-02;0,50518165340058319;socialist;socialist;1877-06-05;1913-09-16;1158;1957-04-19;J.W. Albarda;0,953003632299525;0,3168511245983577;5521;1;1249;0,19927406878495776;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6
00544;Heeres;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Heeres;social;Leiden;12644;16264;627;0,428102251565939;0,5506607164688482;0,02122834679127435;118844;92;482;16645;5605;31632;0,30891577892431610;1,04023607141531e-01;0,58706061393415243;liberal;liberal;1858-05-30;1913-09-16;1158;1932-02-16;mr. J.E. Heeres;0,910187667560322;0,4006854418119505;3329;1;1249;0,08299806288183580;747814,150;223123,000;585,7500;151278,000;4100,000;86911,000;0,000;1710,000;52719,000;-67731,19000;1266749,0000;-67731,1900;598411,950;635990,820;-34616,0900;601374,7300;416661,467509997368;393423,9450562852435;382309,484956917819;11708,88;1463,610000000000;0;1489,5598881963651;12
01023;Patijn;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Patijn;social;Zierikzee;12135;6066;9421;0,439323727463616;0,2196040664225246;0,34106057728282635;72131;7190;8143;2928;5494;37146;0,06425561797752807;1,20567064606742e-01;0,81517731741573018;liberal;liberal;1863-12-09;1890-03-04;9754;1956-05-23;mr. R.J.H. Patijn;0,914642299977713;0,5364743510886948;524;1;1249;0,39906507565506211;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8
00835;Loeff;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Loeff;social;Waalwijk;13798;5217;5848;0,554961187306439;0,2098251842161702;0,23520171020944669;52094;2743;4507;33305;3379;10332;0,70837587204355967;7,18691509273439e-02;0,21975497702909649;catholic;confessional;1858-11-15;1896-05-05;7500;1921-07-10;mr. J.A. Loeff;0,862810155799192;0,8202608842961207;73;1;1249;0,16737252244621378;37502,080;14236,000;76,0000;69074,000;0,000;88250,000;0,000;5091,780;8783,250;-34450,62000;214511,7000;-34450,6000;86544,370;107255,850;-20711,4700;86544,3800;38953,498862908637;101169,0370636761654;140182,602942829428;84577,46;12082,494285714289;1;11341,1393069763108;3
00029;Ankerman;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Ankerman;social;Harlingen;9243;7067;5073;0,432259271383810;0,3304895076858349;0,23723607765380991;73904;873;1849;6245;8538;21035;0,17435367692221787;2,38371768384611e-01;0,58727455469317102;protestant;confessional;1869-12-15;1909-09-21;2614;1928-01-20;mr. J. Ankerman;0,900012514078338;0,5191686560876282;1730;1;1249;0,24294340682488413;0,000;0,000;0,0000;254,000;0,000;5408,000;0,000;0,000;50,000;-10261,80000;5714,0000;-10261,8000;-4547,680;5714,080;-10261,7600;-4547,6800;-2804,258650752941;-1624,8428922072233;5970,536784557849;NA;NA;0;NA;2
00615;Hugenholtz;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Hugenholtz;social;Weststellingwerf;15158;4947;11527;0,479198280222559;0,1563898918257711;0,36440213677010613;41045;1449;1690;2685;7224;37016;0,05721896643580181;1,53947789025040e-01;0,78883324453915826;socialist;socialist;1868-06-24;1901-09-17;5540;1924-05-13;F.W.N. Hugenholtz;0,817720233561818;0,4131558339859044;2638;1;1249;0,32513703993735316;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10
00228;Brummelkamp;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Brummelkamp;social;Loosduinen;19625;16961;11391;0,409050169873064;0,3535205492706769;0,23742249303955523;88470;2695;6976;26835;13391;32152;0,37076183370637489;1,85014783497748e-01;0,44422338279587720;protestant;confessional;1839-01-05;1897-09-21;6996;1919-01-15;A. Brummelkamp jr.;0,827226073647249;0,6894492368944923;2808;1;1249;0,26255253262552530;49276,760;2750,750;13745,0000;21924,000;3880,000;2800,000;1080,000;0,000;10,000;-44853,09000;56382,0000;-3626,3400;52756,060;56382,400;-3626,3400;52756,0600;27804,472524659985;24476,1431686531178;78538,616083852743;47014,22;3917,851666666667;0;3841,7218637462784;6
00742;Koster;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Koster;social;Assen;16587;10035;10748;0,443858710195344;0,2685277177316980;0,28760490003137845;54898;3083;3662;2024;7192;48034;0,03535371179039301;1,25624454148472e-01;0,83902183406113540;socialist;socialist;1884-04-30;1915-11-09;374;1947-07-14;W.O.A. Koster;NA;NA;0;0;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9
01113;Rink;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Rink;social;Hoogezand;11389;5689;6312;0,486917486105173;0,2432185366670180;0,26985049048465731;55623;1643;2311;1610;8519;26658;0,04376546062467719;2,31576372087966e-01;0,72465816728735699;liberal;liberal;1851-08-13;1891-09-15;9194;1941-08-06;mr. P. Rink;0,662891756649987;0,5117811501597445;5008;1;1201;0,48821884984025560;18000,000;15434,000;921,0000;33059,000;18724,000;123553,000;6779,000;10582,000;3407,000;-2238,00000;224545,0000;-2238,0000;2238,000;220695,000;-2238,0000;220457,0000;144618,618990328279;32312,0609171291253;30975,318378629629;32345,32;6469,064000000000;0;4397,4550317532367;4
00410;Fock;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Fock;social;Haarlem;17890;30692;1124;0,359916307890396;0,6174662568668688;0,02261251959356222;125812;98;615;27558;3915;22853;0,50727092000147256;7,20649412804182e-02;0,42066413871810920;liberal;liberal;1858-06-19;1901-09-17;5540;1941-10-17;mr. D. Fock;0,770842772995016;0,2986935866983373;4180;1;1249;0,00964964370546318;0,000;960,000;1468,0000;81404,000;18045,500;389891,000;26412,000;340,000;16163,000;-2986,91000;443926,7100;-2986,9100;433926,710;443926,710;-2986,9100;440939,8000;289254,162643379706;65090,3243647067502;75837,424376230585;-6865,05;-3432,525000000000;1;-3064,8910968360788;12
00157;Bongaerts;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Bongaerts;social;Roermond;18011;12751;8934;0,453723297057638;0,3212125720065693;0,22505606600115644;45430;2637;6772;58184;674;4155;0,92336501991652509;1,06962055448876e-02;0,06593877453858728;catholic;confessional;1875-01-09;1913-09-16;1158;1959-05-10;M.C.E. Bongaerts;0,841400344781859;0,6044096501038505;0;0;1249;0,39559034989614950;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2
00432;de  Geer;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Geer;social;Schiedam;19338;17197;2070;0,500919570003886;0,4454546525850789;0,05361868298563847;75748;674;3605;19333;9188;38674;0,28771485973658756;1,36736364312821e-01;0,57554877595059151;protestant;confessional;1870-12-14;1907-11-04;3301;1960-11-27;jhr.mr. D.J. de Geer;0,859142702116115;0,5129613076235474;1136;1;1249;0,34197420508236498;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27
00090;van  Beresteyn;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Beresteyn;social;Winschoten;12876;7890;7746;0,451599326599327;0,2767212062601570;0,27166814458867045;73652;2868;3739;725;5809;40569;0,01539180094686113;1,23325478207333e-01;0,86128272084580604;socialist;socialist;1876-04-02;1916-06-28;142;1948-09-15;jhr.mr.dr. E.A. van Beresteijn;0,700383833822533;0,5493506493506494;0;0;153;0,45064935064935063;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20
00356;Duynstee;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Duynstee;social;Druten;14358;4654;8596;0,520066647348595;0,1685711508173991;0,31135126020550985;51195;4171;4362;32389;1394;15113;0,66240592277486909;2,85094895287958e-02;0,30908458769633507;catholic;confessional;1858-02-23;1905-06-19;4169;1918-12-06;mr. T.J.A. Duijnstee;0,824835032993401;0,6018158236057068;160;1;1249;0,18121178432462479;27000,000;0,000;9320,0000;2400,000;7700,000;6840,000;1237,500;260,000;5390,000;-65848,00000;60247,5000;-66547,5000;-6300,000;60247,500;-66547,5000;-6300,0000;-4004,948953853833;-6271,1156691689566;73968,490148245823;NA;NA;NA;NA;2
01075;van Raalte;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Raalte;social;Middelburg;12318;12872;4942;0,408801274392672;0,4271812481004042;0,16400713171725476;111681;4850;6562;7200;10717;37282;0,13043714560046377;1,94152067972246e-01;0,67541078642729035;liberal;liberal;1841-04-30;1897-09-21;6996;1921-03-23;mr. E.E. van Raalte;0,911095368812539;0,4008272601930274;5268;1;1249;0,11798306086271421;58000,000;19110,000;16238,0000;27646,600;8718,000;69544,000;1700,000;5000,000;16775,000;-15243,58000;222692,2200;-15243,5800;102624,570;111346,110;-8721,5400;102624,5700;46191,168863899526;111755,8217110090918;126725,362220201263;6000,00;2000,000000000000;0;1877,2844478619761;6
01124;Roodenburg;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Roodenburg;social;Beverwijk;21047;19985;7744;0,431503198294243;0,4097265704788095;0,15876386835959755;82797;1763;7853;39360;5807;34539;0,49381476927709334;7,28552430180915e-02;0,43332998770481518;socialist;socialist;1866-10-22;1913-09-16;1158;1929-04-13;mr. L.N. Roodenburg;0,939170448814927;0,3980260934225647;7700;1;1249;0,12249036706550397;136980,560;59985,000;12571,0000;57077,450;288,000;150139,580;175,000;424,000;8458,000;-1242,12000;426110,7700;-1242,1200;211688,530;213707,830;-1374,3000;212333,5500;130932,298321909635;154423,0160831459507;149085,403753818915;582793,38;291396,690000000002;0;209459,6661977908807;24
01157;van Rijckevorsel;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Rijckevorsel;social;Oosterhout;21855;7537;10392;0,549341443796501;0,1894454034231993;0,26120568632300739;53602;2326;3044;60546;817;3891;0,92785116621203301;1,25203052686425e-02;0,05962852851932449;catholic;confessional;1882-02-10;1916-09-28;50;1957-04-30;A. van Rijckevorsel|mr.dr. A.B.G.M. van Rijckevorsel;NA;NA;0;0;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
00106;Beumer;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Beumer;social;Kampen;15533;6515;7065;0,533541716758836;0,2237790885350506;0,24266878102165140;64231;2485;3201;3445;11366;36195;0,06754107359918440;2,22836529035800e-01;0,70962239736501587;protestant;confessional;1878-09-21;1913-09-16;1158;1946-10-05;dr. E.J. Beumer;0,885827258124305;0,4870775347912525;2801;1;1249;0,34507242260721388;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4
01445;Visser van IJzendoorn;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Visser van IJzendoorn;social;Gorinchem;15793;11085;6465;0,473652640734187;0,3324488658704007;0,19388908333736635;85197;5136;7625;7899;9165;40802;0,13650502885977947;1,58383161096326e-01;0,70511181004389456;liberal;liberal;1858-08-02;1913-09-16;1158;1924-09-23;mr. A.C. Visser van Yzendoorn;0,895684257602862;0,4990507530692317;4218;1;1249;0,46614352613593218;182500,000;109817,000;6064,0000;321566,000;37780,000;317151,000;2787,000;942,000;22684,000;-16098,96000;955114,9500;-16098,9600;468128,300;955114,950;-16098,9600;468128,3000;280256,595657077909;508536,8316294730175;460452,991577001929;456874,18;456874,179999999993;1;436553,4983103239210;6
01446;de Visser;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Visser;social;Katwijk;16965;13851;11709;0,398941798941799;0,3257112301040782;0,27533922338854222;97590;3244;6937;27083;10208;28192;0,41358825954827966;1,55887787670082e-01;0,43052395278163791;protestant;confessional;1857-02-09;1897-09-21;6996;1932-04-14;dr. J.T. de Visser;0,712708234174203;0,8375372931922973;242;1;889;0,12964469758611338;0,000;15089,000;495,0000;17012,000;8634,000;37680,000;0,000;3049,000;4384,000;-4907,88000;85546,8300;-4907,8800;38998,120;43365,920;-3775,3000;39590,6200;27430,294300578033;44539,0864120333135;30451,380920855452;NA;NA;0;NA;7
01194;Scheurer;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Scheurer;social;Sneek;10892;7933;6526;0,429647745651059;0,3129212083984160;0,25741820240758490;80803;1730;3100;6856;9431;25286;0,16491472830923917;2,26853967719433e-01;0,60823130397132752;protestant;confessional;1864-03-03;1911-02-28;2089;1928-06-20;dr. J.G. Scheurer;0,865361225979080;0,5249503827615537;966;1;1249;0,16940742840941309;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7
01170;Sannes;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Sannes;social;Veendam;15818;9629;7563;0,479188124810663;0,2916952506240484;0,22910703984222328;54378;1502;2533;6382;9123;41393;0,11216562972336462;1,60339554993146e-01;0,72749481528348980;socialist;socialist;1875-10-04;1913-09-16;1158;1930-01-02;mr. G.W. Sannes;0,851225977468522;0,4147174770039422;3156;1;1249;0,29855453350854139;18000,000;0,000;10,0000;1357,000;1045,000;11850,000;10915,000;0,000;2008,000;-27236,98000;45189,0000;-27236,9800;7708,750;26098,030;-14389,6800;11708,3500;7219,778386681384;4406,8603393133099;26460,109144249865;NA;NA;0;NA;22
01125;Roodhuyzen;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Roodhuyzen;social;Brielle;12133;5870;8334;0,460682689752060;0,2228764599108845;0,31642873912139413;60728;4651;8620;2413;7744;37293;0,05085353003161222;1,63203371970495e-01;0,78594309799789253;liberal;liberal;1859-01-27;1905-02-14;4294;1933-11-20;A. Roodhuyzen;0,861368705247095;0,4185439560439561;4706;1;1249;0,35357142857142859;0,000;0,000;0,0000;0,000;0,000;0,000;0,000;0,000;0,000;-8235,33000;9153,9500;-8235,3300;918,620;9153,950;-8235,3300;918,6200;682,473786332104;-2633,6257069964872;2633,625706996488;NA;NA;0;NA;0
00344;Drion;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Drion;social;Ridderkerk;16100;6720;7019;0,539562317772043;0,2252045473411463;0,23522303392264304;54284;3582;4418;1057;12064;42408;0,01903509877721550;2,17255848295485e-01;0,76370905292729940;liberal;liberal;1874-09-02;1913-09-16;1158;1948-12-13;F.J.W. Drion;0,945832874600903;0,4416381446949132;4014;1;1249;0,04709075888115189;20400,000;0,000;0,0000;748,000;0,000;595,000;0,000;7,000;11079,000;-33241,20000;32831,2900;-33241,2400;-409,950;32831,290;-33241,2400;-409,9500;-157,993447883070;-3164,7347252863274;8837,566965296739;0,00;0,000000000000;0;0,0000000000000;2
00152;Boissevain;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Boissevain;social;Amsterdam VII;92534;237915;2814;0,277660586383727;0,7138950371913034;0,00844375651526195;1203224;63;613;146338;35054;187360;0,39684666117065126;9,50611793291969e-02;0,50809215950015185;liberal;liberal;1876-07-04;1913-09-16;1158;1944-04-19;W. Boissevain;0,848195531793011;0,3790267306374229;2619;1;1249;0,21932830705962988;0,000;0,000;5500,0000;13276,000;1600,000;91850,000;6710,000;1160,000;590,000;-310851,00000;120795,0000;-310851,0000;-190059,000;120795,000;-310851,0000;-190059,0000;-100168,402806349884;-61285,1218883338006;81599,423622002185;NA;NA;0;NA;191
01344;Teenstra;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Teenstra;social;Zuidhorn;14425;6007;10042;0,473354334842817;0,1971157936071612;0,32951955985359249;71785;4426;5148;1420;20657;25823;0,02964509394572024;4,31252609603340e-01;0,53910229645093943;socialist;socialist;1873-07-25;1909-09-21;2614;1958-05-24;E.M. Teenstra;0,912483912483912;0,4883720930232558;4801;1;1249;0,43035121025154249;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
00354;Duymaer van Twist;0;Amendement Presentiegeld 1916;1916-11-17;Tweede Kamer;Duymaer van Twist;social;Steenwijk;12750;5028;8671;0,482059813225453;0,1900982404354691;0,32783015033930268;40771;3551;3874;2496;7267;30641;0,06177606177606177;1,79858429858430e-01;0,75836550836550831;protestant;confessional;1865-11-09;1901-09-17;5540;1961-08-07;L.F. Duymaer van Twist;0,924272818455366;0,5119702806824435;351;1;1249;0,43973582828838753;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
