b1_nummer;politician;vote;law;date;house;pdc_naam;category;district;sum_industry;sum_services;sum_agriculture;industry;services;agriculture;total_pers_taxes;vermogen_tax;income_tax;catholics;geref;hervormd;catholic_pct;geref_pct;hervormd_pct;party_granular;party_simple;birth_date;start_date;tenure;death_date
00112;Bichon van IJsselmonde;0;Successiewet 1878;1878-05-24;Tweede Kamer;Bichon van IJsselmonde;fiscal;Gouda;15468;14320;6167;0,430204422194410;0,3982708569633182;0,17151600342737255;297914;13406;19545;32431;3426;101183;0,23665353181552831;2,50000000000000e-02;0,73834646818447169;protestant;confessional;1815-08-26;1866-11-19;4204;1889-05-22
01091;Reekers;0;Successiewet 1878;1878-05-24;Tweede Kamer;Reekers;fiscal;Haarlemmermeer;7778;5167;4785;0,438691483361534;0,2914197493873582;0,26987044357347773;70012;850;3233;13923;1469;21936;0,37299078439777111;3,93538362623232e-02;0,58765537933990575;catholic;confessional;1842-06-06;1878-03-26;59;1922-05-27
00041;van Asch van Wijck;0;Successiewet 1878;1878-05-24;Tweede Kamer;Asch van Wijck;fiscal;Amersfoort;18404;11383;9241;0,471558880803526;0,2916588722370768;0,23677409269778091;200088;8936;18668;33685;2005;75799;0,30213743059853437;1,79838369704635e-02;0,67987873243100216;protestant;confessional;1816-12-28;1874-09-24;1338;1882-09-20
00578;Heydenrijck;0;Successiewet 1878;1878-05-24;Tweede Kamer;Heydenrijck;fiscal;Nijmegen;13594;8636;7991;0,449819661824559;0,2857573032244631;0,26441234586443557;172264;5276;7162;91567;120;19251;0,82538895599343776;1,08168526564387e-03;0,17352935874091835;liberal;liberal;1832-01-13;1862-07-09;5798;1911-09-06
00255;de Casembroot;0;Successiewet 1878;1878-05-24;Tweede Kamer;Casembroot;fiscal;Delft;12612;12518;2356;0,458851779087535;0,4554242533570220;0,08571351357741686;261047;6165;15251;36795;4104;86587;0,28861992689393345;3,21917700767143e-02;0,67918830302935229;protestant;confessional;1817-07-26;1866-09-19;4265;1895-04-14
00683;G.E.F.X.M. Kerens de Wylré;0;Successiewet 1878;1878-05-24;Tweede Kamer;Kerens de Wylré;fiscal;Maastricht;11171;8253;2275;0,514816350983916;0,3803310843513060;0,10483921625164525;127491;5704;20416;97767;1700;5291;0,93326523988621390;1,62278775845281e-02;0,05050688252925791;catholic;confessional;1805-01-30;1873-09-15;1712;1880-01-05
00684;van Kerkwijk;0;Successiewet 1878;1878-05-24;Tweede Kamer;Kerkwijk;fiscal;Zierikzee;1266;1462;557;0,385388127853881;0,4450010660189571;0,16951574914877188;88016;8732;9467;3790;3851;44259;0,07302504816955684;7,42003853564547e-02;0,85277456647398853;liberal;liberal;1830-12-19;1863-03-04;5560;1901-05-21
00113;de Bieberstein Rogalla Zawadsky;0;Successiewet 1878;1878-05-24;Tweede Kamer;Bieberstein Rogalla Zawadsky;fiscal;Maastricht;11171;8253;2275;0,514816350983916;0,3803310843513060;0,10483921625164525;127491;5704;20416;97767;1700;5291;0,93326523988621390;1,62278775845281e-02;0,05050688252925791;liberal;liberal;1796-04-25;1858-09-20;7186;1880-10-31
00973;van Nispen tot Sevenaer;0;Successiewet 1878;1878-05-24;Tweede Kamer;Nispen tot Sevenaer;fiscal;Nijmegen;13594;8636;7991;0,449819661824559;0,2857573032244631;0,26441234586443557;172264;5276;7162;91567;120;19251;0,82538895599343776;1,08168526564387e-03;0,17352935874091835;catholic;confessional;1824-08-28;1871-09-18;2440;1884-04-03
00273;Corver Hooft;0;Successiewet 1878;1878-05-24;Tweede Kamer;Corver Hooft;fiscal;Almelo;21505;6149;8537;0,594208504876903;0,1699013302529517;0,23588239506899489;101725;3991;5568;47681;5442;59114;0,42482425581581823;4,84866844267042e-02;0,52668905975747748;protestant;confessional;1821-11-26;1875-09-20;977;1889-03-16
00082;Begram;0;Successiewet 1878;1878-05-24;Tweede Kamer;Begram;fiscal;Gorinchem;1494;2852;326;0,319777397260274;0,6104034261089726;0,06976350756059421;114253;8448;11173;11137;4128;41466;0,19631242177997921;7,27644497717297e-02;0,73092312844829099;protestant;confessional;1823-05-23;1859-02-15;7038;1890-05-06
01229;van der Schrieck;0;Successiewet 1878;1878-05-24;Tweede Kamer;Schrieck;fiscal;'s-Hertogenbosch;10950;9042;4361;0,449636595080688;0,3712821031486604;0,17906841043787664;155351;6509;9447;92997;179;5017;0,94708380434450523;1,82294053547605e-03;0,05109325512001874;catholic;confessional;1812-08-23;1876-02-22;822;1896-03-05
01343;Teding van Berkhout;0;Successiewet 1878;1878-05-24;Tweede Kamer;Teding van Berkhout;fiscal;Gorinchem;1494;2852;326;0,319777397260274;0,6104034261089726;0,06976350756059421;114253;8448;11173;11137;4128;41466;0,19631242177997921;7,27644497717297e-02;0,73092312844829099;protestant;confessional;1814-12-04;1873-09-15;1712;1880-07-25
00508;Haffmans;0;Successiewet 1878;1878-05-24;Tweede Kamer;Haffmans;fiscal;Boxmeer;1566;492;1186;0,482737361282367;0,1516420458443063;0,36552654669729256;43050;7522;6419;42568;35;4576;0,90226583861463772;7,41855486551220e-04;0,09699230589881092;catholic;confessional;1826-02-20;1866-11-24;4199;1896-09-16
00049;van Baar;0;Successiewet 1878;1878-05-24;Tweede Kamer;Baar;fiscal;Eindhoven;11286;2887;5531;0,572777101096224;0,1465142143733771;0,28069417880201408;87803;4807;8638;97648;53;3012;0,96956698737998059;5,26247852809469e-04;0,02990676476720979;catholic;confessional;1816-01-30;1873-09-15;1712;1889-01-26
00168;Borret;0;Successiewet 1878;1878-05-24;Tweede Kamer;Borret;fiscal;Tilburg;16723;6463;4186;0,610952798480199;0,2361119299560002;0,15292526897554304;133320;5179;8643;97315;722;15783;0,85499033561764193;6,34334914777719e-03;0,13866631523458092;catholic;confessional;1819-02-13;1868-02-25;3741;1900-03-29
01414;Verheijen;0;Successiewet 1878;1878-05-24;Tweede Kamer;Verheijen;fiscal;Tilburg;16723;6463;4186;0,610952798480199;0,2361119299560002;0,15292526897554304;133320;5179;8643;97315;722;15783;0,85499033561764193;6,34334914777719e-03;0,13866631523458092;catholic;confessional;1818-01-18;1866-11-19;4204;1898-01-11
00862;Mackay;0;Successiewet 1878;1878-05-24;Tweede Kamer;Mackay;fiscal;Amersfoort;18404;11383;9241;0,471558880803526;0,2916588722370768;0,23677409269778091;200088;8936;18668;33685;2005;75799;0,30213743059853437;1,79838369704635e-02;0,67987873243100216;protestant;confessional;1838-11-29;1876-05-02;752;1909-11-13
00778;Lambrechts;0;Successiewet 1878;1878-05-24;Tweede Kamer;Lambrechts;fiscal;Roermond;8338;7154;4486;0,417359095004505;0,3580864225335248;0,22453828625450037;86787;7839;19900;105469;29;3781;0,96513511287621589;2,65375781257149e-04;0,03459951134252693;catholic;confessional;1839-10-12;1873-09-15;1712;1896-11-25
01601;van Zinnicq Bergmann;0;Successiewet 1878;1878-05-24;Tweede Kamer;Zinnicq Bergmann;fiscal;'s-Hertogenbosch;10950;9042;4361;0,449636595080688;0,3712821031486604;0,17906841043787664;155351;6509;9447;92997;179;5017;0,94708380434450523;1,82294053547605e-03;0,05109325512001874;catholic;confessional;1807-11-10;1866-11-19;4204;1879-02-25
01166;Saaymans Vader;0;Successiewet 1878;1878-05-24;Tweede Kamer;Saaymans Vader;fiscal;Goes;1511;1672;826;0,376901970566226;0,4170224054461504;0,20599562361014315;100201;9968;10292;12616;5716;39960;0,21642764015645372;9,80580525629589e-02;0,68551430728058738;protestant;confessional;1799-07-17;1866-11-20;4203;1891-03-18
00628;Insinger;0;Successiewet 1878;1878-05-24;Tweede Kamer;Insinger;fiscal;Almelo;21505;6149;8537;0,594208504876903;0,1699013302529517;0,23588239506899489;101725;3991;5568;47681;5442;59114;0,42482425581581823;4,84866844267042e-02;0,52668905975747748;protestant;confessional;1827-10-14;1866-11-19;4204;1911-02-20
01183;Schagen van Leeuwen;0;Successiewet 1878;1878-05-24;Tweede Kamer;Schagen van Leeuwen;fiscal;Delft;12612;12518;2356;0,458851779087535;0,4554242533570220;0,08571351357741686;261047;6165;15251;36795;4104;86587;0,28861992689393345;3,21917700767143e-02;0,67918830302935229;liberal;liberal;1821-06-09;1877-09-17;249;1906-09-15
00656;de Jonge;0;Successiewet 1878;1878-05-24;Tweede Kamer;Jonge;fiscal;Middelburg;3592;7107;546;0,319430858159182;0,6319962757569837;0,04855080546432261;198966;11808;16126;33932;2975;56382;0,36372991456656190;3,18901478202146e-02;0,60437993761322339;protestant;confessional;1826-01-21;1875-09-20;977;1887-07-12
01203;Schimmelpenninck;0;Successiewet 1878;1878-05-24;Tweede Kamer;Schimmelpenninck van der Oye;fiscal;Hilversum;2239;2202;353;0,467042136003337;0,4592794111728793;0,07361948366416143;39169;1310;4988;10163;254;10398;0,48825366322363678;1,22027384098006e-02;0,49954359836656254;protestant;confessional;1839-09-30;1873-09-15;1712;1918-06-19
00022;H.A. Amorie Hoeven;0;Successiewet 1878;1878-05-24;Tweede Kamer;Amorie van der Hoeven;fiscal;Breda;14810;11525;7969;0,431728078358209;0,3359624229124520;0,23230007187037607;189936;4881;7334;92072;540;14410;0,86030909532619460;5,04569154005718e-03;0,13464521313374819;catholic;confessional;1829-07-22;1875-09-20;977;1897-10-13
00031;Arnoldts;0;Successiewet 1878;1878-05-24;Tweede Kamer;Arnoldts;fiscal;Roermond;8338;7154;4486;0,417359095004505;0,3580864225335248;0,22453828625450037;86787;7839;19900;105469;29;3781;0,96513511287621589;2,65375781257149e-04;0,03459951134252693;catholic;confessional;1808-09-09;1871-04-18;2593;1881-12-19
00217;Brouwers;0;Successiewet 1878;1878-05-24;Tweede Kamer;Brouwers;fiscal;Boxmeer;1566;492;1186;0,482737361282367;0,1516420458443063;0,36552654669729256;43050;7522;6419;42568;35;4576;0,90226583861463772;7,41855486551220e-04;0,09699230589881092;catholic;confessional;1833-08-18;1877-11-19;186;1892-10-26
01509;van Wassenaer van Catwijck;0;Successiewet 1878;1878-05-24;Tweede Kamer;Wassenaer van Catwijck;fiscal;Leiden;13055;18243;3798;0,371979712787782;0,5197973172425127;0,10821471098149175;283640;4868;10095;36543;7635;76757;0,30217058750568487;6,31330880224914e-02;0,63469632447182367;protestant;confessional;1823-12-26;1866-09-21;4263;1887-11-19
01557;Wintgens;0;Successiewet 1878;1878-05-24;Tweede Kamer;Wintgens;fiscal;'s-Gravenhage;18119;37326;3451;0,307643982613420;0,6337578957517818;0,05859387461994655;673188;1189;4526;44635;1877;77143;0,36096397234240429;1,51793295863491e-02;0,62385669807124666;liberal;liberal;1818-01-08;1849-02-13;10692;1895-01-12
00376;Elhorst;1;Successiewet 1911;1911-03-10;Tweede Kamer;Elhorst;fiscal;Enschede;23985;5765;5375;0,682846975088968;0,1641249232111786;0,15302122121923939;38199;693;1447;35804;4707;44048;0,42342033373147742;5,56652751333389e-02;0,52091439113518367;protestant;confessional;1865-12-31;1909-09-21;535;1935-04-22
00977;O.F.A.M. van Nispen tot Sevenaer;1;Successiewet 1911;1911-03-10;Tweede Kamer;Nispen tot Sevenaer;fiscal;Nijmegen;7806;9539;2764;0,388184395046994;0,4743555553521164;0,13744499717534209;94821;791;1315;53225;1981;12064;0,79121450869629861;2,94484911550468e-02;0,17933700014865467;catholic;confessional;1867-10-02;1901-09-17;3461;1956-10-30
00773;ter Laan;1;Successiewet 1911;1911-03-10;Tweede Kamer;Laan;fiscal;'s-Gravenhage I;24192;49146;3829;0,313501885521013;0,6368758710098046;0,04961904496952533;525337;130;666;80694;22636;115693;0,36842706017176280;1,03349876496989e-01;0,52822306333124835;socialist;socialist;1871-07-08;1901-09-17;3461;1963-03-06
01023;Patijn;1;Successiewet 1911;1911-03-10;Tweede Kamer;Patijn;fiscal;Zierikzee;1136;1354;465;0,384433164128596;0,4581468267904371;0,15731554959920382;72131;7190;8143;2615;5574;35633;0,05967322349504815;1,27196385377208e-01;0,81313039112774421;liberal;liberal;1863-12-09;1890-03-04;7675;1956-05-23
00940;de Monte verLoren;1;Successiewet 1911;1911-03-10;Tweede Kamer;Monté VerLoren;fiscal;Breukelen;0;0;0;NA;NA;NA;93077;6421;10242;17650;5824;21198;0,39510207736389685;1,30372492836676e-01;0,47452542979942686;protestant;confessional;1861-03-24;1909-11-10;485;1925-04-30
00689;Ketelaar;1;Successiewet 1911;1911-03-10;Tweede Kamer;Ketelaar;fiscal;Amsterdam V;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;133277;33085;199345;0,36443655713453665;9,04685991791243e-02;0,54509484368633909;socialist;socialist;1864-05-06;1897-09-21;4917;1936-06-27
00517;van Hamel;1;Successiewet 1911;1911-03-10;Tweede Kamer;Hamel;fiscal;Amsterdam IV;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;133277;33085;199345;0,36443655713453665;9,04685991791243e-02;0,54509484368633909;liberal;liberal;1842-01-17;1909-09-21;535;1917-03-01
00404;Ferf;1;Successiewet 1911;1911-03-10;Tweede Kamer;Ferf;fiscal;Hoorn;3402;4742;1451;0,354559666492965;0,4941974755089006;0,15121122026022443;101901;3306;8711;14309;1575;22220;0,37552487927776607;4,13342431240815e-02;0,58314087759815247;liberal;liberal;1854-01-09;1891-10-02;7098;1916-04-29
00325;Dolk;1;Successiewet 1911;1911-03-10;Tweede Kamer;Dolk;fiscal;'s-Gravenhage II;24192;49146;3829;0,313501885521013;0,6368758710098046;0,04961904496952533;525337;130;666;80694;22636;115693;0,36842706017176280;1,03349876496989e-01;0,52822306333124835;liberal;liberal;1853-10-11;1902-09-18;3095;1932-02-26
01189;Schaper;1;Successiewet 1911;1911-03-10;Tweede Kamer;Schaper;fiscal;Appingedam;1267;1406;746;0,370576191868968;0,4111867867699362;0,21814257508357257;89280;4007;5185;1425;12697;30307;0,03207364559184316;2,85781809178690e-01;0,68214454522946721;socialist;socialist;1868-02-12;1899-04-25;4336;1934-08-31
00001;Aalberse;1;Successiewet 1911;1911-03-10;Tweede Kamer;Aalberse;fiscal;Almelo;13047;4527;5467;0,566251464780175;0,1964710189660919;0,23726483367808479;41091;1356;1890;25309;4356;22911;0,48137933657942783;8,28514911746805e-02;0,43576917224589168;catholic;confessional;1871-03-27;1903-02-24;2936;1948-07-05
01113;Rink;1;Successiewet 1911;1911-03-10;Tweede Kamer;Rink;fiscal;Hoogezand;5455;2097;3476;0,494649981864345;0,1901438107877622;0,31517810736203289;55623;1643;2311;1763;8244;26416;0,04840348131675040;2,26340499135162e-01;0,72525601954808772;liberal;liberal;1851-08-13;1891-09-15;7115;1941-08-06
01451;Vliegen;1;Successiewet 1911;1911-03-10;Tweede Kamer;Vliegen;fiscal;Amsterdam IX;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;133277;33085;199345;0,36443655713453665;9,04685991791243e-02;0,54509484368633909;socialist;socialist;1862-11-20;1909-09-21;535;1947-06-29
01283;Snoeck Henkemans;1;Successiewet 1911;1911-03-10;Tweede Kamer;Snoeck Henkemans;fiscal;Amsterdam II;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;133277;33085;199345;0,36443655713453665;9,04685991791243e-02;0,54509484368633909;protestant;confessional;1862-05-21;1909-09-21;535;1945-05-24
01125;Roodkuyzen;1;Successiewet 1911;1911-03-10;Tweede Kamer;Roodhuyzen;fiscal;Brielle;0;0;0;NA;NA;NA;60728;4651;8620;2394;7404;35020;0,05341603819893792;1,65201481547592e-01;0,78138248025346957;liberal;liberal;1859-01-27;1905-02-14;2215;1933-11-20
01271;Smidt;1;Successiewet 1911;1911-03-10;Tweede Kamer;Smidt;fiscal;Veendam;10303;5554;5056;0,492660067900349;0,2655701795140500;0,24175473123178523;54378;1502;2533;5826;7660;35909;0,11794716064378986;1,55076424739346e-01;0,72697641461686402;liberal;liberal;1858-06-08;1893-11-28;6310;1925-11-14
00704;de Klerk;1;Successiewet 1911;1911-03-10;Tweede Kamer;Klerk;fiscal;Rotterdam II;35562;77919;1307;0,309805903056069;0,6788060572697183;0,01138610955462167;511721;66;440;105685;33149;219017;0,29533241488776057;9,26335262441631e-02;0,61203405886807638;liberal;liberal;1852-01-06;1897-09-21;4917;1920-07-23
00540;Heemskerk;1;Successiewet 1911;1911-03-10;Tweede Kamer;Heemskerk;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1852-07-20;1888-05-01;8347;1932-06-12
00432;de Geer;1;Successiewet 1911;1911-03-10;Tweede Kamer;Geer;fiscal;Schiedam;7004;6074;1898;0,467681623931624;0,4055695995293186;0,12672872155374304;75748;674;3605;16446;8043;31853;0,29189592133754572;1,42753185900394e-01;0,56535089276206030;protestant;confessional;1870-12-14;1907-11-04;1222;1960-11-27
00676;van Karnebeek;1;Successiewet 1911;1911-03-10;Tweede Kamer;Karnebeek;fiscal;Utrecht I;13291;23050;1186;0,354171663069257;0,6142186282188012;0,03160309632713359;247185;91;593;41448;8372;55989;0,39172471150847282;7,91237040327382e-02;0,52915158445878896;liberal;liberal;1836-09-14;1891-03-03;7311;1925-10-09
01470;van der Voort van Zijp;1;Successiewet 1911;1911-03-10;Tweede Kamer;Voort van Zijp;fiscal;Tietjerksteradeel;11389;4350;9211;0,456472945891784;0,1743455076550108;0,36916902290051606;53036;963;1051;17;18675;23821;0,00039987768447298;4,39277397501941e-01;0,56032272481358647;protestant;confessional;1871-12-08;1908-03-19;1086;1935-09-28
00975;J.W.J.C.M. van Nispen tot Sevenaer;1;Successiewet 1911;1911-03-10;Tweede Kamer;Nispen tot Sevenaer;fiscal;Rheden;5075;2786;2648;0,482919402416976;0,2650939176899500;0,25195656419582202;78697;1748;3344;35070;2230;16947;0,64648736335649892;4,11082640514683e-02;0,31240437259203274;catholic;confessional;1861-03-22;1908-03-10;1095;1917-01-10
00822;Limburg;1;Successiewet 1911;1911-03-10;Tweede Kamer;Limburg;fiscal;Schoterland;9983;5087;6676;0,459072932953187;0,2339231404496380;0,30698920526470042;53936;424;633;1355;5874;28651;0,03776477146042363;1,63712374581940e-01;0,79852285395763645;socialist;socialist;1866-12-29;1905-09-19;1998;1940-05-15
01079;de Ram;1;Successiewet 1911;1911-03-10;Tweede Kamer;Ram;fiscal;Bergen op Zoom;7494;5993;3788;0,433806078147612;0,3469087993548062;0,21926650161389591;70891;1477;3005;54715;777;3369;0,92956286845279557;1,32005912233907e-02;0,05723654032381373;catholic;confessional;1842-10-29;1888-05-01;8347;1917-07-04
00029;Ankerman;1;Successiewet 1911;1911-03-10;Tweede Kamer;Ankerman;fiscal;Harlingen;8403;5769;5207;0,433613705557562;0,2976867185592069;0,26868277579710548;73904;873;1849;6012;8250;20888;0,17103840682788052;2,34708392603129e-01;0,59425320056899000;protestant;confessional;1869-12-15;1909-09-21;535;1928-01-20
00175;D. Bos;1;Successiewet 1911;1911-03-10;Tweede Kamer;Bos;fiscal;Winschoten;3074;2556;1519;0,429990208420758;0,3575110188505374;0,21245386659942847;73652;2868;3739;675;5052;39749;0,01484299410678159;1,11091564781423e-01;0,87406544111179518;socialist;socialist;1862-09-13;1901-09-17;3461;1916-05-06
01269;Smeenge;1;Successiewet 1911;1911-03-10;Tweede Kamer;Smeenge;fiscal;Meppel;5827;4794;2987;0,428203997648442;0,3522816836842114;0,21949064452489431;49190;2671;2321;1178;10091;33289;0,02643745230934961;2,26468872031958e-01;0,74709367565869200;liberal;liberal;1852-05-25;1886-04-05;9104;1935-05-09
00613;Hubrecht;1;Successiewet 1911;1911-03-10;Tweede Kamer;Hubrecht;fiscal;Amsterdam I;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;133277;33085;199345;0,36443655713453665;9,04685991791243e-02;0,54509484368633909;liberal;liberal;1844-09-15;1901-09-17;3461;1926-08-01
01359;Thomson;1;Successiewet 1911;1911-03-10;Tweede Kamer;Thomson;fiscal;Leeuwarden;7567;10928;3173;0,349224663097656;0,5043300662498856;0,14643137404505072;119001;455;1622;6329;6460;28376;0,15374711526782461;1,56929430341309e-01;0,68932345439086606;liberal;liberal;1869-06-11;1905-09-19;1998;1914-06-15
00815;Lieftinck;1;Successiewet 1911;1911-03-10;Tweede Kamer;Lieftinck;fiscal;Zutphen;9106;6559;2376;0,504739205143839;0,3635506070481441;0,13169367838372203;100577;1504;3403;15518;2204;41057;0,26400585243028973;3,74963847632658e-02;0,69849776280644449;liberal;liberal;1835-06-08;1879-02-18;11707;1917-07-07
00469;Goeman Borgesius;1;Successiewet 1911;1911-03-10;Tweede Kamer;Goeman Borgesius;fiscal;Rotterdam I;35562;77919;1307;0,309805903056069;0,6788060572697183;0,01138610955462167;511721;66;440;105685;33149;219017;0,29533241488776057;9,26335262441631e-02;0,61203405886807638;liberal;liberal;1847-01-11;1877-11-19;12163;1917-01-18
01446;de Visser;1;Successiewet 1911;1911-03-10;Tweede Kamer;Visser;fiscal;Leiden;9351;11298;502;0,442106756181741;0,5341479764347226;0,02373300697553879;118844;92;482;15040;4892;30273;0,29957175580121503;9,74404939747037e-02;0,60298775022408124;protestant;confessional;1857-02-09;1897-09-21;4917;1932-04-14
01456;de Vlugt;1;Successiewet 1911;1911-03-10;Tweede Kamer;Vlugt;fiscal;Amsterdam VIII;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;133277;33085;199345;0,36443655713453665;9,04685991791243e-02;0,54509484368633909;protestant;confessional;1872-12-19;1909-09-21;535;1945-02-10
