b1_nummer;politician;vote;law;date;house;pdc_naam;category;district;sum_industry;sum_services;sum_agriculture;industry;services;agriculture;total_pers_taxes;vermogen_tax;income_tax;catholics;geref;hervormd;catholic_pct;geref_pct;hervormd_pct;party_granular;party_simple;birth_date;start_date;tenure;death_date;name_in_elec_combined;turnout;vote_share;soc_share;soc_dum;dsle;vote_share_nc
00665;Juten;0;Successiewet 1916;1916-07-18;Tweede Kamer;Juten;fiscal;Bergen op Zoom;15870;11501;7393;0,456506731101139;0,3308264001703342;0,21265770819067772;70891;1477;3005;62565;754;3782;0,93240041132024853;1,12367922981774e-02;0,05636279638157404;catholic;confessional;1868-10-03;1913-09-16;1036;1929-04-11;W.J.F. Juten;0,784450279712296;0,4866262745677553;144;1;1127;0,43327914881040341
00975;van Nispen tot Sevenaer;0;Successiewet 1916;1916-07-18;Tweede Kamer;Nispen tot Sevenaer;fiscal;Rheden;18219;8973;7256;0,528884115188110;0,2604755642885408;0,21063149489058017;78697;1748;3344;40993;2144;18453;0,66557882773177468;3,48108459165449e-02;0,29961032635168044;catholic;confessional;1861-03-22;1908-03-10;3052;1917-01-10;jhr. J.W.J.C.M. van Nispen tot Sevenaer;0,688816097332709;0,7952604983446594;1175;1;1127;0,20473950165534066
00228;Brummelkamp;0;Successiewet 1916;1916-07-18;Tweede Kamer;Brummelkamp;fiscal;Loosduinen;19625;16961;11391;0,409050169873064;0,3535205492706769;0,23742249303955523;88470;2695;6976;26835;13391;32152;0,37076183370637489;1,85014783497748e-01;0,44422338279587720;protestant;confessional;1839-01-05;1897-09-21;6874;1919-01-15;A. Brummelkamp jr.;0,827226073647249;0,6894492368944923;2808;1;1127;0,26255253262552530
00157;Bongaerts;0;Successiewet 1916;1916-07-18;Tweede Kamer;Bongaerts;fiscal;Roermond;18011;12751;8934;0,453723297057638;0,3212125720065693;0,22505606600115644;45430;2637;6772;58184;674;4155;0,92336501991652509;1,06962055448876e-02;0,06593877453858728;catholic;confessional;1875-01-09;1913-09-16;1036;1959-05-10;M.C.E. Bongaerts;0,841400344781859;0,6044096501038505;0;0;1127;0,39559034989614955
01494;van Vuuren;0;Successiewet 1916;1916-07-18;Tweede Kamer;Vuuren;fiscal;Zevenbergen;14004;6939;7537;0,491713483146067;0,2436404564151173;0,26463502105318548;62479;2338;3177;38713;3754;13340;0,69369433941978609;6,72675470819073e-02;0,23903811349830667;catholic;confessional;1865-03-20;1905-09-19;3955;1932-04-02;A.C.A. van Vuuren;0,717190677303300;0,3369786368260427;0;0;4050;0,13199389623601221
00733;D.A.P.N. Koolen;0;Successiewet 1916;1916-07-18;Tweede Kamer;Koolen;fiscal;Grave;19871;5933;12654;0,516693535805294;0,1542701203813519;0,32902853070399007;47633;6275;5396;54822;28;762;0,98579443285621804;5,03488455728979e-04;0,01370207868805294;catholic;confessional;1871-01-21;1905-09-19;3955;1945-03-24;mr. D.A.P.N. Koolen;0,803710632990334;0,4951456310679612;0;0;4050;0,44977214186645531
01201;Schimmelpenninck;0;Successiewet 1916;1916-07-18;Tweede Kamer;Schimmelpenninck;fiscal;Ede;21524;9109;10914;0,518063879461814;0,2192429397586368;0,26268578525475295;52889;1755;3697;2195;10444;47227;0,03666521898907560;1,74456285704741e-01;0,78887849530618381;protestant;confessional;1854-02-08;1909-09-21;2492;1929-12-13;jhr. G.J.A. Schimmelpenninck;0,804050978607192;0,5078405984750396;367;1;1127;0,38210329449000147
01177;de Savornin Lohman;0;Successiewet 1916;1916-07-18;Tweede Kamer;Savornin Lohman;fiscal;Goes;12603;6950;9618;0,432038668540674;0,2382467885288369;0,32970343850330897;71280;5843;6260;4589;5965;32324;0,10702458137039972;1,39115630393209e-01;0,75385978823639166;protestant;confessional;1837-05-29;1879-09-15;13455;1924-06-11;jhr.mr. A.F. de Savornin Lohman;0,896384113811500;0,5263016639828234;324;1;1127;0,43022007514761140
00727;Kolkman;0;Successiewet 1916;1916-07-18;Tweede Kamer;Kolkman;fiscal;Nijmegen;17549;21007;2849;0,423837700760778;0,5073489908554578;0,06880656752179756;94821;791;1315;65193;1432;13955;0,80904690990320172;1,77711590965500e-02;0,17318193100024820;catholic;confessional;1853-03-09;1884-05-06;11760;1924-02-19;mr. M.J.C.M. Kolkman;0,415480875971339;0,7629575042986981;965;1;196;0,23704249570130190
00354;Duymaer van Twist;0;Successiewet 1916;1916-07-18;Tweede Kamer;Duymaer van Twist;fiscal;Steenwijk;12750;5028;8671;0,482059813225453;0,1900982404354691;0,32783015033930268;40771;3551;3874;2496;7267;30641;0,06177606177606177;1,79858429858430e-01;0,75836550836550831;protestant;confessional;1865-11-09;1901-09-17;5418;1961-08-07;L.F. Duymaer van Twist;0,924272818455366;0,5119702806824435;351;1;1127;0,43973582828838748
01392;van Veen;0;Successiewet 1916;1916-07-18;Tweede Kamer;Veen;fiscal;Dokkum;10480;5648;7676;0,440262140816669;0,2372666585646512;0,32245763424912688;55594;1403;2442;949;17521;20758;0,02419190374222494;4,46645253390435e-01;0,52916284286733961;protestant;confessional;1865-08-30;1901-09-17;5418;1929-05-01;mr. R. van Veen;0,942534381139489;0,5372507869884575;591;1;1127;0,38523084994753409
00408;Fleskens;0;Successiewet 1916;1916-07-18;Tweede Kamer;Fleskens;fiscal;Helmond;27479;7988;10681;0,595453757475947;0,1730930252905369;0,23144712928086617;32619;2069;3817;62381;253;3175;0,94790986035344704;3,84445896457931e-03;0,04824568068197359;catholic;confessional;1874-04-20;1910-09-20;2128;1965-02-01;A.N. Fleskens;0,799538838449344;0,5869049790260806;0;0;2198;0,41309502097391937
01580;de Wijkerslooth de Weerdesteyn;0;Successiewet 1916;1916-07-18;Tweede Kamer;Wijkerslooth de Weerdesteyn;fiscal;Wijk bij Duurstede;15529;7902;8175;0,491330759982282;0,2500119332230223;0,25864735346688572;89282;7346;8584;22966;4119;26722;0,42682178898656303;7,65513780734849e-02;0,49662683293995202;catholic;confessional;1873-09-13;1910-02-15;2345;1936-05-16;mr. J.B.L.C.C. baron van Wijkerslooth de Weerdesteijn;0,924299065420561;0,5366689513365319;284;1;1127;0,34978295636280560
01538;van Wichen;0;Successiewet 1916;1916-07-18;Tweede Kamer;Wichen;fiscal;Haarlemmermeer;20441;14751;13338;0,421203379352978;0,3039536775949687;0,27483619824008532;104552;1663;5191;32413;9677;26508;0,47250648706959386;1,41068252718738e-01;0,38642526021166790;catholic;confessional;1855-06-11;1901-09-17;5418;1920-03-06;F.H. van Wichen;0,918961625282167;0,5709339708185640;535;1;1127;0,32371609924985573
01400;van de Velde;0;Successiewet 1916;1916-07-18;Tweede Kamer;Velde;fiscal;Delft;15339;14764;3971;0,450167282972354;0,4332865219400032;0,11653744921485816;90453;871;2950;21371;5637;26935;0,39617744656396559;1,04499193593237e-01;0,49932335984279702;protestant;confessional;1855-09-09;1890-04-29;9576;1919-05-28;mr. H.A. van de Velde;0,840411688158050;0,5789624946112947;1319;1;1127;0,23149877856013795
00491;de Groot;1;Successiewet 1921;1921-04-14;Tweede Kamer;Groot;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neutral;neutral;1874-10-21;1918-09-17;940;1963-11-04;NA;NA;NA;NA;NA;NA;NA
00408;Fleskens;1;Successiewet 1921;1921-04-14;Tweede Kamer;Fleskens;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1874-04-20;1910-09-20;3859;1965-02-01;A.N. Fleskens;NA;NA;NA;NA;NA;NA
00565;L.M. Hermans;1;Successiewet 1921;1921-04-14;Tweede Kamer;Hermans;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1861-07-21;1918-09-17;940;1943-09-17;L.M. Hermans;NA;NA;NA;NA;NA;NA
01215;Schokking;1;Successiewet 1921;1921-04-14;Tweede Kamer;Schokking;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1864-05-10;1901-11-19;7086;1941-07-15;mr. J. Schokking;NA;NA;NA;NA;NA;NA
01375;Treub;1;Successiewet 1921;1921-04-14;Tweede Kamer;Treub;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1858-11-30;1904-11-08;6001;1931-07-24;mr. M.W.F. Treub;NA;NA;NA;NA;NA;NA
01007;Ossendorp;1;Successiewet 1921;1921-04-14;Tweede Kamer;Ossendorp;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1863-03-15;1918-09-17;940;1941-04-16;NA;NA;NA;NA;NA;NA;NA
00154;Bomans;1;Successiewet 1921;1921-04-14;Tweede Kamer;Bomans;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1885-05-11;1916-12-13;1583;1941-03-20;mr. J.B. Bomans;NA;NA;NA;NA;NA;NA
01105;P.J. Reymer;1;Successiewet 1921;1921-04-14;Tweede Kamer;Reymer;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1882-04-11;1918-09-17;940;1952-02-26;mr. P.J. Reijmer;NA;NA;NA;NA;NA;NA
00702;Kleerekoper;1;Successiewet 1921;1921-04-14;Tweede Kamer;Kleerekoper;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1880-09-22;1913-09-16;2767;1943-04-14;A.B. Kleerekoper;NA;NA;NA;NA;NA;NA
01592;van Zadelhoff;1;Successiewet 1921;1921-04-14;Tweede Kamer;Zadelhoff;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1868-02-01;1918-09-17;940;1946-05-22;J.H.F. van Zadelhoff;NA;NA;NA;NA;NA;NA
00506;Haazevoet;1;Successiewet 1921;1921-04-14;Tweede Kamer;Haazevoet;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1876-03-31;1918-09-17;940;1954-09-11;NA;NA;NA;NA;NA;NA;NA
00292;Deckers;1;Successiewet 1921;1921-04-14;Tweede Kamer;Deckers;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1883-02-14;1918-09-17;940;1978-01-01;NA;NA;NA;NA;NA;NA;NA
00514;Ter Hall;1;Successiewet 1921;1921-04-14;Tweede Kamer;Hall;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neutral;neutral;1866-02-05;1918-09-17;940;1944-05-31;NA;NA;NA;NA;NA;NA;NA
00563;H. Hermans;1;Successiewet 1921;1921-04-14;Tweede Kamer;Hermans;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1874-08-14;1918-07-09;1010;1949-05-10;H.G.M. Hermans;NA;NA;NA;NA;NA;NA
00981;Nolens;1;Successiewet 1921;1921-04-14;Tweede Kamer;Nolens;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1860-09-07;1896-11-13;8917;1931-08-27;dr. W.H. Nolens;NA;NA;NA;NA;NA;NA
00157;Bongaerts;1;Successiewet 1921;1921-04-14;Tweede Kamer;Bongaerts;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1875-01-09;1913-09-16;2767;1959-05-10;M.C.E. Bongaerts;NA;NA;NA;NA;NA;NA
01293;A.P. Staalman;1;Successiewet 1921;1921-04-14;Tweede Kamer;Staalman;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1858-11-02;1894-11-27;9634;1938-03-06;A.P. Staalman;NA;NA;NA;NA;NA;NA
00357;J.E.W. Duijs;1;Successiewet 1921;1921-04-14;Tweede Kamer;Duijs;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1877-02-21;1909-09-21;4223;1941-09-16;J.E.W. Duijs;NA;NA;NA;NA;NA;NA
01610;Zijlstra;1;Successiewet 1921;1921-04-14;Tweede Kamer;Zijlstra;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1874-02-21;1918-09-17;940;1968-06-01;A. Zijlstra;NA;NA;NA;NA;NA;NA
00727;Kolkman;1;Successiewet 1921;1921-04-14;Tweede Kamer;Kolkman;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1853-03-09;1884-05-06;13491;1924-02-19;mr. M.J.C.M. Kolkman;NA;NA;NA;NA;NA;NA
01322;Stulemeijer;1;Successiewet 1921;1921-04-14;Tweede Kamer;Stulemeijer;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1867-10-27;1918-09-17;940;1936-10-11;H. Stulemeijer;NA;NA;NA;NA;NA;NA
01548;de Wilde;1;Successiewet 1921;1921-04-14;Tweede Kamer;Wilde;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1879-01-07;1918-09-17;940;1956-01-10;mr. J.A. de Wilde;NA;NA;NA;NA;NA;NA
01295;van Stapele;1;Successiewet 1921;1921-04-14;Tweede Kamer;Stapele;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1875-10-08;1919-11-20;511;1940-10-27;NA;NA;NA;NA;NA;NA;NA
00949;de Muralt;1;Successiewet 1921;1921-04-14;Tweede Kamer;Muralt;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;liberal;liberal;1871-05-09;1913-09-16;2767;1936-11-07;jhr. R.R.L. de Muralt;NA;NA;NA;NA;NA;NA
01184;van Schaik;1;Successiewet 1921;1921-04-14;Tweede Kamer;Schaik;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1882-01-31;1917-02-20;1514;1962-03-23;mr. J.R.H. van Schaik;NA;NA;NA;NA;NA;NA
01157;van Rijckevorsel;1;Successiewet 1921;1921-04-14;Tweede Kamer;Rijckevorsel;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1882-02-10;1916-09-28;1659;1957-04-30;A. van Rijckevorsel|mr.dr. A.B.G.M. van Rijckevorsel;NA;NA;NA;NA;NA;NA
00354;Duymaer van Twist;1;Successiewet 1921;1921-04-14;Tweede Kamer;Duymaer van Twist;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1865-11-09;1901-09-17;7149;1961-08-07;L.F. Duymaer van Twist;NA;NA;NA;NA;NA;NA
01010;Oud;1;Successiewet 1921;1921-04-14;Tweede Kamer;Oud;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1886-12-05;1917-06-28;1386;1968-08-12;mr. P.J. Oud;NA;NA;NA;NA;NA;NA
01147;Rutgers;1;Successiewet 1921;1921-04-14;Tweede Kamer;Rutgers;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1877-12-16;1912-02-20;3341;1945-02-05;mr. V.H. Rutgers;NA;NA;NA;NA;NA;NA
01194;Scheurer;1;Successiewet 1921;1921-04-14;Tweede Kamer;Scheurer;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1864-03-03;1911-02-28;3698;1928-06-20;dr. J.G. Scheurer;NA;NA;NA;NA;NA;NA
00121;van de Bilt;1;Successiewet 1921;1921-04-14;Tweede Kamer;Bilt;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1869-02-22;1918-09-17;940;1949-11-17;NA;NA;NA;NA;NA;NA;NA
01140;Rugge;1;Successiewet 1921;1921-04-14;Tweede Kamer;Rugge;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1872-09-10;1918-09-17;940;1950-02-07;E. Rugge;NA;NA;NA;NA;NA;NA
01555;Wintermans;1;Successiewet 1921;1921-04-14;Tweede Kamer;Wintermans;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1877-03-15;1918-09-17;940;1953-08-05;NA;NA;NA;NA;NA;NA;NA
01043;Poels;1;Successiewet 1921;1921-04-14;Tweede Kamer;Poels;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1870-05-01;1918-09-17;940;1934-01-21;NA;NA;NA;NA;NA;NA;NA
00934;van der Molen;1;Successiewet 1921;1921-04-14;Tweede Kamer;Molen;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1867-10-01;1908-03-18;4775;1939-11-12;J. van der Molen Tz.;NA;NA;NA;NA;NA;NA
01270;Smeenk;1;Successiewet 1921;1921-04-14;Tweede Kamer;Smeenk;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1880-12-10;1918-09-17;940;1964-07-17;C. Smeenk;NA;NA;NA;NA;NA;NA
00657;de Jonge;1;Successiewet 1921;1921-04-14;Tweede Kamer;Jonge;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1866-07-21;1918-09-17;940;1925-02-20;jhr.mr. W.C. de Jonge;NA;NA;NA;NA;NA;NA
01494;van Vuuren;1;Successiewet 1921;1921-04-14;Tweede Kamer;Vuuren;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1865-03-20;1905-09-19;5686;1932-04-02;A.C.A. van Vuuren;NA;NA;NA;NA;NA;NA
00772;G.J. ter Laan;1;Successiewet 1921;1921-04-14;Tweede Kamer;Laan;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1872-12-12;1913-09-16;2767;1956-08-09;J. ter Laan;NA;NA;NA;NA;NA;NA
01189;Schaper;1;Successiewet 1921;1921-04-14;Tweede Kamer;Schaper;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1868-02-12;1899-04-25;8024;1934-08-31;J.H.A. Schaper;NA;NA;NA;NA;NA;NA
01376;Troelstra;1;Successiewet 1921;1921-04-14;Tweede Kamer;Troelstra;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1860-04-20;1897-09-21;8605;1930-05-12;mr. P.J. Troelstra;NA;NA;NA;NA;NA;NA
00488;Groeneweg;1;Successiewet 1921;1921-04-14;Tweede Kamer;Groeneweg;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1875-03-04;1918-09-17;940;1940-10-19;NA;NA;NA;NA;NA;NA;NA
01347;van den Tempel;1;Successiewet 1921;1921-04-14;Tweede Kamer;Tempel;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1877-08-01;1915-11-10;1982;1955-06-27;J. van den Tempel;NA;NA;NA;NA;NA;NA
00773;K. ter Laan;1;Successiewet 1921;1921-04-14;Tweede Kamer;Laan;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1871-07-08;1901-09-17;7149;1963-03-06;K. ter Laan;NA;NA;NA;NA;NA;NA
00689;Ketelaar;1;Successiewet 1921;1921-04-14;Tweede Kamer;Ketelaar;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1864-05-06;1897-09-21;8605;1936-06-27;T.M. Ketelaar;NA;NA;NA;NA;NA;NA
01344;Teenstra;1;Successiewet 1921;1921-04-14;Tweede Kamer;Teenstra;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1873-07-25;1909-09-21;4223;1958-05-24;E.M. Teenstra;NA;NA;NA;NA;NA;NA
00385;Engels;1;Successiewet 1921;1921-04-14;Tweede Kamer;Engels;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1869-06-24;1916-09-20;1667;1940-10-31;A.H.J. Engels;NA;NA;NA;NA;NA;NA
00237;Bulten;1;Successiewet 1921;1921-04-14;Tweede Kamer;Bulten;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1871-11-03;1918-09-17;940;1955-01-14;NA;NA;NA;NA;NA;NA;NA
01583;van Wijnbergen;1;Successiewet 1921;1921-04-14;Tweede Kamer;Wijnbergen;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1869-03-08;1904-04-19;6204;1950-03-01;mr. A.I.M.J. baron van Wijnbergen;NA;NA;NA;NA;NA;NA
00059;Bakker;1;Successiewet 1921;1921-04-14;Tweede Kamer;Bakker;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1873-07-03;1918-10-30;897;1956-09-26;NA;NA;NA;NA;NA;NA;NA
00090;van Beresteyn;1;Successiewet 1921;1921-04-14;Tweede Kamer;Beresteyn;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1876-04-02;1916-06-28;1751;1948-09-15;jhr.mr.dr. E.A. van Beresteijn;NA;NA;NA;NA;NA;NA
00875;Marchant;1;Successiewet 1921;1921-04-14;Tweede Kamer;Marchant;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1869-02-12;1900-06-08;7615;1956-05-12;mr. H.P. Marchant;NA;NA;NA;NA;NA;NA
00615;Hugenholtz;1;Successiewet 1921;1921-04-14;Tweede Kamer;Hugenholtz;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1868-06-24;1901-09-17;7149;1924-05-13;F.W.N. Hugenholtz;NA;NA;NA;NA;NA;NA
01225;Schouten;1;Successiewet 1921;1921-04-14;Tweede Kamer;Schouten;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1883-08-12;1918-10-22;905;1963-09-09;J. Schouten;NA;NA;NA;NA;NA;NA
00363;van Dijk;1;Successiewet 1921;1921-04-14;Tweede Kamer;Dijk;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1856-03-04;1918-09-17;940;1935-05-20;NA;NA;NA;NA;NA;NA;NA
00011;Albarda;1;Successiewet 1921;1921-04-14;Tweede Kamer;Albarda;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1877-06-05;1913-09-16;2767;1957-04-19;J.W. Albarda;NA;NA;NA;NA;NA;NA
00344;Drion;0;Successiewet 1921;1921-04-14;Tweede Kamer;Drion;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;liberal;liberal;1874-09-02;1913-09-16;2767;1948-12-13;F.J.W. Drion;NA;NA;NA;NA;NA;NA
00448;Gerretson;0;Successiewet 1921;1921-04-14;Tweede Kamer;Gerretson;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1856-12-01;1913-09-16;2767;1930-10-29;B.J. Gerretson;NA;NA;NA;NA;NA;NA
01113;Rink;0;Successiewet 1921;1921-04-14;Tweede Kamer;Rink;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;liberal;liberal;1851-08-13;1891-09-15;10803;1941-08-06;mr. P. Rink;NA;NA;NA;NA;NA;NA
00341;Dresselhuys;0;Successiewet 1921;1921-04-14;Tweede Kamer;Dresselhuys;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;liberal;liberal;1870-12-31;1916-12-14;1582;1926-12-16;mr. H.C. Dresselhuys;NA;NA;NA;NA;NA;NA
01292;A. Staalman;0;Successiewet 1921;1921-04-14;Tweede Kamer;Staalman;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neutral;neutral;1871-09-22;1918-09-17;940;1935-11-04;NA;NA;NA;NA;NA;NA;NA
00940;de Monté ver Loren;0;Successiewet 1921;1921-04-14;Tweede Kamer;Monté VerLoren;fiscal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1861-03-24;1909-11-10;4173;1925-04-30;F.H. de MontÃ© ver Loren;NA;NA;NA;NA;NA;NA
